goos: linux
goarch: amd64
pkg: github.com/ethereum/go-ethereum/core/vm
cpu: AMD Ryzen 7 2700X Eight-Core Processor         
BenchmarkPrecompiledBn256Fp12Mul/Pair(2*g1,_3*g2)_*_Pair(3*g1,_5*g2)_==_Pair(g1,_21*g2)-Gas=100000-16    	  432417	     12449 ns/op	    100000 gas/op	      8033 mgas/s	    1544 B/op	       5 allocs/op
BenchmarkPrecompiledBn256Fp12Mul/Pair(x*g1,_g2)_*_Pair(y*g1,_g2)_==_Pair((x+y)g1,_g2)-Gas=100000-16      	  440128	     12345 ns/op	    100000 gas/op	      8100 mgas/s	    1544 B/op	       5 allocs/op
BenchmarkPrecompiledBn256ScalarMul/chfast1-Gas=6000-16                                                   	   65277	     88702 ns/op	      6000 gas/op	        67.64 mgas/s	    1288 B/op	      26 allocs/op
BenchmarkPrecompiledBn256ScalarMul/chfast2-Gas=6000-16                                                   	   59028	     98300 ns/op	      6000 gas/op	        61.03 mgas/s	    1497 B/op	      29 allocs/op
BenchmarkPrecompiledBn256ScalarMul/chfast3-Gas=6000-16                                                   	   65751	     95840 ns/op	      6000 gas/op	        62.60 mgas/s	    1497 B/op	      29 allocs/op
BenchmarkPrecompiledBn256ScalarMul/cdetrio1-Gas=6000-16                                                  	   55761	    101575 ns/op	      6000 gas/op	        59.06 mgas/s	    1521 B/op	      28 allocs/op
BenchmarkPrecompiledBn256ScalarMul/cdetrio6-Gas=6000-16                                                  	   61569	    101612 ns/op	      6000 gas/op	        59.04 mgas/s	    1521 B/op	      28 allocs/op
BenchmarkPrecompiledBn256ScalarMul/cdetrio11-Gas=6000-16                                                 	   55815	    100356 ns/op	      6000 gas/op	        59.78 mgas/s	    1521 B/op	      28 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff1-Gas=113000-16                                                     	    1855	   3311946 ns/op	    113000 gas/op	        34.11 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff2-Gas=113000-16                                                     	    1886	   3588581 ns/op	    113000 gas/op	        31.48 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff3-Gas=113000-16                                                     	    1786	   3260112 ns/op	    113000 gas/op	        34.66 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff4-Gas=147000-16                                                     	    1412	   4670880 ns/op	    147000 gas/op	        31.47 mgas/s	  152576 B/op	    1458 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff5-Gas=147000-16                                                     	    1242	   4755179 ns/op	    147000 gas/op	        30.91 mgas/s	  152576 B/op	    1458 allocs/op
BenchmarkPrecompiledBn256Pairing/jeff6-Gas=113000-16                                                     	    2004	   3264971 ns/op	    113000 gas/op	        34.60 mgas/s	  103920 B/op	     979 allocs/op
BenchmarkPrecompiledBn256Pairing/empty_data-Gas=45000-16                                                 	    6469	    897718 ns/op	     45000 gas/op	        50.12 mgas/s	    6784 B/op	      24 allocs/op
BenchmarkPrecompiledBn256Pairing/one_point-Gas=79000-16                                                  	    2942	   2077637 ns/op	     79000 gas/op	        38.02 mgas/s	   55328 B/op	     501 allocs/op
BenchmarkPrecompiledBn256Pairing/two_point_match_2-Gas=113000-16                                         	    1746	   3235668 ns/op	    113000 gas/op	        34.92 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/two_point_match_3-Gas=113000-16                                         	    1704	   3404965 ns/op	    113000 gas/op	        33.18 mgas/s	  103953 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/two_point_match_4-Gas=113000-16                                         	    1662	   3472784 ns/op	    113000 gas/op	        32.53 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBn256Pairing/ten_point_match_1-Gas=385000-16                                         	     438	  13294579 ns/op	    385000 gas/op	        28.95 mgas/s	  492883 B/op	    4794 allocs/op
BenchmarkPrecompiledBn256Pairing/ten_point_match_2-Gas=385000-16                                         	     457	  12726805 ns/op	    385000 gas/op	        30.25 mgas/s	  492882 B/op	    4794 allocs/op
BenchmarkPrecompiledBn256Pairing/ten_point_match_3-Gas=113000-16                                         	    1758	   3333761 ns/op	    113000 gas/op	        33.89 mgas/s	  103952 B/op	     980 allocs/op
BenchmarkPrecompiledBlake2F/vector_4-Gas=0-16                                                            	33337004	       185.5 ns/op	         0 gas/op	         0 mgas/s	      64 B/op	       1 allocs/op
BenchmarkPrecompiledBlake2F/vector_5-Gas=12-16                                                           	14469302	       374.4 ns/op	        12.00 gas/op	        32.05 mgas/s	      64 B/op	       1 allocs/op
BenchmarkPrecompiledBlake2F/vector_6-Gas=12-16                                                           	15937833	       388.1 ns/op	        12.00 gas/op	        30.92 mgas/s	      64 B/op	       1 allocs/op
